rank,moviename,meta_movie_name,release_date,total_score,num_crit,positive,mixed,negative,iscore,source,source_link,author,author_link,date,summary
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,83,The A.V. Club,http://www.metacritic.com//publication/the-av-club?filter=movies,A.A. Dowd,http://www.metacritic.com//critic/aa-dowd?filter=movies,"May  3, 2016","That Civil War doesn’t collapse under the weight of its various moving parts, that it manages to be the most serious entry yet in this franchise of franchises without sacrificing much in the way of valuable comic relief, is a testament to the creative mojo of directors Joe and Anthony Russo and screenwriters Christopher Markus and Stephen McFeely."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,83,Consequence of Sound,http://www.metacritic.com//publication/consequence-of-sound?filter=movies,Dominick Suzanne-Mayer,http://www.metacritic.com//critic/dominick-suzanne-mayer?filter=movies,"May  3, 2016","By firmly rooting all of the film’s sprawling drama in a singular conflict, directors Joe and Anthony Russo manage to do what many superhero films have struggled with in recent years: find a truly effective reason to pit superpower against superpower."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,80,Wall Street Journal,http://www.metacritic.com//publication/wall-street-journal?filter=movies,Joe Morgenstern,http://www.metacritic.com//critic/joe-morgenstern?filter=movies,"May  5, 2016","Marvel’s new “Captain America” is anything but bleak — what’s so audacious about the film, and so pleasing, is its quicksilver mix of hardcore action and bright comedy."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,80,Arizona Republic,http://www.metacritic.com//publication/arizona-republic?filter=movies,Bill Goodykoontz,http://www.metacritic.com//critic/bill-goodykoontz?filter=movies,"May  4, 2016","Fun, happily, is one of the many ingredients in copious supply here."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,80,Time,http://www.metacritic.com//publication/time?filter=movies,Stephanie Zacharek,http://www.metacritic.com//critic/stephanie-zacharek?filter=movies,"May  3, 2016","It’s that rare superhero movie that doesn’t grind you down with nonstop action or, worse yet, the usual tiresome cavalcade of smart-ass wisecracks."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,80,The Guardian,http://www.metacritic.com//publication/the-guardian?filter=movies,Peter Bradshaw,http://www.metacritic.com//critic/peter-bradshaw?filter=movies,"Apr 22, 2016","It’s a huge aspartame rush of a film: a giant irresistible snack, not nutritious, but very tasty."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,80,Time Out London,http://www.metacritic.com//publication/time-out-london?filter=movies,Tom Huddleston,http://www.metacritic.com//critic/tom-huddleston?filter=movies,"Apr 21, 2016","A nagging sense of incompleteness means that Civil War isn’t quite as satisfying as the first ‘Avengers’ (it’s all building up to the ‘Infinity War’ two-parter in 2018). But overall, this is Marvel at their best: a pacey, intelligent super-sized blockbuster and a roaringly fun night out."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,80,Variety,http://www.metacritic.com//publication/variety?filter=movies,Justin Chang,http://www.metacritic.com//critic/justin-chang?filter=movies,"Apr 13, 2016","This chronicle of an epic clash between two equally noble factions, led by Captain America and Iron Man, proves as remarkable for its dramatic coherence and thematic unity as for its dizzyingly inventive action sequences."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,80,Screen International,http://www.metacritic.com//publication/screen-international?filter=movies,Tim Grierson,http://www.metacritic.com//critic/tim-grierson?filter=movies,"Apr 13, 2016","Civil War is an exciting, often giddy pop pleasure."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,80,ScreenCrush,http://www.metacritic.com//publication/screencrush?filter=movies,Mike Sampson,,"Apr 13, 2016","While slightly overlong, this movie is bright, creative, insightful, affecting and, above all else, fun."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,78,Austin Chronicle,http://www.metacritic.com//publication/austin-chronicle?filter=movies,Kimberley Jones,http://www.metacritic.com//critic/kimberley-jones?filter=movies,"May  4, 2016","Civil War’s main battle sequence is so effective because it’s six-on-six, and we’ve spent the past decade getting to know the combatants."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,75,The Seattle Times,http://www.metacritic.com//publication/the-seattle-times?filter=movies,Soren Andersen,http://www.metacritic.com//critic/soren-andersen?filter=movies,"May  5, 2016","Who emerges as the winner of this “Civil War”? The audience. The picture delivers in a big, big way."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,75,RogerEbert.com,http://www.metacritic.com//publication/rogerebertcom?filter=movies,Matt Zoller Seitz,http://www.metacritic.com//critic/matt-zoller-seitz?filter=movies,"May  4, 2016","The bad news is, there are about ten movies going on in Captain America: Civil War, which is at least seven too many. The good news is, most of them are fun, and there are enough rousing moments to elevate the movie to Marvel's top tier."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,75,ReelViews,http://www.metacritic.com//publication/reelviews?filter=movies,James Berardinelli,http://www.metacritic.com//critic/james-berardinelli?filter=movies,"May  4, 2016","Those who attend this movie expecting to see a superhero smack-down won’t be disappointed, but anyone partial to Captain America’s saga may feel shortchanged."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,75,Philadelphia Inquirer,http://www.metacritic.com//publication/philadelphia-inquirer?filter=movies,Steven Rea,http://www.metacritic.com//critic/steven-rea?filter=movies,"May  4, 2016","With every new installment of the comic book franchise, the scale gets bigger, relationships get trickier, new forces enter the fray."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,75,Boston Globe,http://www.metacritic.com//publication/boston-globe?filter=movies,Ty Burr,http://www.metacritic.com//critic/ty-burr?filter=movies,"May  4, 2016","They’ve built up a vast ensemble of character types, all of them played by better-than-average actors, and that they can mix and match the drama, comedy, or action as they see fit."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,75,Washington Post,http://www.metacritic.com//publication/washington-post?filter=movies,Ann Hornaday,http://www.metacritic.com//critic/ann-hornaday?filter=movies,"May  4, 2016","Crisply photographed, thoughtfully acted and often refreshingly amusing, “Civil War” injects doses of much-needed fun into a genre of filmmaking that’s become mired in dour pretentiousness, when it’s not ridiculing its own excesses in such meta-snark exercises as “Deadpool.”"
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,75,The Film Stage,http://www.metacritic.com//publication/the-film-stage?filter=movies,Brian Roan,http://www.metacritic.com//critic/brian-roan?filter=movies,"May  3, 2016","Thanks to strong performances, deft writing, and clear, snappy direction and editing, this newest volume of the Marvel Cinematic Universe manages to be at once a thoroughly entertaining standalone story while also serving and benefiting from stories that came before."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,75,Chicago Tribune,http://www.metacritic.com//publication/chicago-tribune?filter=movies,Michael Phillips,http://www.metacritic.com//critic/michael-phillips?filter=movies,"May  3, 2016","Nothing in “Civil War” takes your breath away. All the exteriors are shrouded in the same overcast, indistinct light. Little in story terms is what you’d call daisy fresh. But almost everything in it works on its own prescribed terms, and the quiet moments register."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,70,The New York Times,http://www.metacritic.com//publication/the-new-york-times?filter=movies,A.O. Scott,http://www.metacritic.com//critic/ao-scott?filter=movies,"May  5, 2016","This very crowded, reasonably enjoyable installment in the Avengers cycle...reveals, even more than its predecessors, an essential truth about the Marvel Cinematic Universe. It’s not so much a grand science-fiction saga, or even a series of action-adventure movies, as a very expensive, perpetually renewed workplace sitcom."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,70,Los Angeles Times,http://www.metacritic.com//publication/los-angeles-times?filter=movies,Kenneth Turan,http://www.metacritic.com//critic/kenneth-turan?filter=movies,"May  5, 2016","If you live and breathe Marvel, this is one of the MCU's stronger offerings. If you are a spy coming in from the cold, the answer is not so clear."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,70,The Hollywood Reporter,http://www.metacritic.com//publication/the-hollywood-reporter?filter=movies,Sheri Linden,http://www.metacritic.com//critic/sheri-linden?filter=movies,"Apr 13, 2016","Posing serious questions about violence and vigilantism while reveling in both, Captain America: Civil War is overlong but surprisingly light on its feet. It builds upon the plotlines of previous Avengers outings, bringing together known marquee quantities and introducing the Black Panther and a new Spidey in winning fashion."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,67,Christian Science Monitor,http://www.metacritic.com//publication/christian-science-monitor?filter=movies,Peter Rainer,http://www.metacritic.com//critic/peter-rainer?filter=movies,"May  5, 2016","The action, directed by Joe and Anthony Russo, is thuddingly effective without being terribly imaginative, but at least it’s not in the clobber-the-audience “Transformers” category."
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,63,Slant Magazine,http://www.metacritic.com//publication/slant-magazine?filter=movies,Jake Cole,http://www.metacritic.com//critic/jake-cole?filter=movies,"May  3, 2016",The undeniable fun of Civil War's action scenes only exacerbates the failure of the narrative to adequately contend with its own themes.
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,60,Salon.com,http://www.metacritic.com//publication/saloncom?filter=movies,Andrew O'Hehir,http://www.metacritic.com//critic/andrew-ohehir?filter=movies,"May  4, 2016",I personally find the Russo brothers’ lightning-fast action scenes difficult to process — it’s as if cinema editing now exceeds the speed of human brain functions — but they’re undoubtedly exciting and skillfully constructed.
3,Captain America: Civil War,Captain America: Civil War,"May 6, 2016",75,52,41,11,0,60,New Orleans Times-Picayune,http://www.metacritic.com//publication/new-orleans-times-picayune?filter=movies,Mike Scott,http://www.metacritic.com//critic/mike-scott?filter=movies,"May  4, 2016","Those who sit through its talky, belabored first half will be rewarded first and foremost with the finest fight scene of any ""Avengers"" film to date, one that doubles as a satisfyingly popcorny start to the summer season."
